都道府県,市町村名,役所名,lon,lat
長野県,軽井沢町,軽井沢町役場,138.596966,36.34831
長野県,御代田町,御代田町役場,138.508798,36.321155
長野県,小海町,小海町役場,138.483515,36.095241
長野県,川上村,川上村役場,138.578605,35.975487
長野県,南牧村,南牧村役場,138.492185,36.020907
長野県,南相木村,南相木村役場,138.54689,36.036072
長野県,天龍村,天龍村役場,137.854244,35.276307
長野県,泰阜村,泰阜村役場,137.846157,35.377434
長野県,喬木村,喬木村役場,137.873751,35.513823
長野県,豊丘村,豊丘村役場,137.895791,35.551497
長野県,平谷村,平谷村役場,137.630083,35.323279
長野県,根羽村,根羽村役場,137.581232,35.253061
長野県,下條村,下條村役場,137.785926,35.39733
長野県,売木村,売木村役場,137.711191,35.271068
長野県,松川町,松川町役場,137.909667,35.597231
長野県,高森町,高森町役場,137.878519,35.551542
長野県,阿南町,阿南町役場,137.81609,35.32362
長野県,阿智村,阿智村役場,137.747444,35.443791
長野県,飯島町,飯島町役場,137.919523,35.676622
長野県,南箕輪村,南箕輪村役場,137.975084,35.872853
長野県,中川村,中川村役場,137.945961,35.634617
長野県,宮田村,宮田村役場,137.944209,35.768882
富山県,入善町,入善町役場,137.502128,36.933578
富山県,朝日町,朝日町役場,137.559868,36.946179
石川県,金沢市,金沢市役所,136.656633,36.561051
石川県,七尾市,七尾市役所,136.967296,37.043108
富山県,射水市,射水市役所,137.099559,36.712222
富山県,舟橋村,舟橋村役場,137.307372,36.703525
富山県,上市町,上市町役場,137.362586,36.698429
富山県,立山町,立山町役場,137.313658,36.663346
富山県,黒部市,黒部市役所,137.449095,36.87359
富山県,砺波市,砺波市役所,136.962167,36.647467
富山県,小矢部市,小矢部市役所,136.868653,36.675531
富山県,南砺市,南砺市役所,136.919511,36.588049
富山県,高岡市,高岡市役所,137.025717,36.754099
富山県,魚津市,魚津市役所,137.40919,36.827367
富山県,氷見市,氷見市役所,136.972868,36.855978
富山県,滑川市,滑川市役所,137.34118,36.764394
石川県,志賀町,志賀町役場,136.77801,37.006187
石川県,宝達志水町,宝達志水町役場,136.797557,36.862759
石川県,中能登町,中能登町役場,136.901476,36.98889
石川県,穴水町,穴水町役場,136.912479,37.230874
石川県,野々市市,野々市市役所,136.609685,36.519466
石川県,川北町,川北町役場,136.542276,36.468632
石川県,津幡町,津幡町役場,136.728683,36.669093
石川県,内灘町,内灘町役場,136.645125,36.65353
石川県,羽咋市,羽咋市役所,136.778999,36.893599
石川県,かほく市,かほく市役所,136.706668,36.719973
石川県,白山市,白山市役所,136.565833,36.514427
石川県,能美市,能美市役所,136.554028,36.446888
石川県,小松市,小松市役所,136.445588,36.408357
石川県,輪島市,輪島市役所,136.899185,37.390557
石川県,珠洲市,珠洲市役所,137.260406,37.436369
石川県,加賀市,加賀市役所,136.314685,36.302669
福井県,南越前町,南越前町役場,136.194435,35.83515
福井県,越前町,越前町役場,136.129765,35.974264
福井県,美浜町,美浜町役場,135.940619,35.6006
福井県,高浜町,高浜町役場,135.550968,35.490392
福井県,越前市,越前市役所,136.168672,35.903471
福井県,坂井市,坂井市役所,136.231287,36.166902
福井県,永平寺町,永平寺町役場,136.298724,36.092248
福井県,池田町,池田町役場,136.344079,35.890383
福井県,大野市,大野市役所,136.487692,35.980564
福井県,勝山市,勝山市役所,136.500542,36.060917
福井県,鯖江市,鯖江市役所,136.184238,35.956565
福井県,あわら市,あわら市役所,136.229012,36.211361
石川県,能登町,能登町役場,137.150052,37.306588
福井県,福井市,福井市役所,136.219452,36.06412
福井県,敦賀市,敦賀市役所,136.055544,35.645222
福井県,小浜市,小浜市役所,135.746647,35.495593
山梨県,上野原市,上野原市役所,139.108751,35.630301
山梨県,甲州市,甲州市役所,138.729265,35.70516
山梨県,中央市,中央市役所,138.517269,35.599643
山梨県,市川三郷町,市川三郷町役場,138.502406,35.56512
